Brand_Name,Train RMSE,Train MAE,Train R2,Train MAPE (%),Validation RMSE,Validation MAE,Validation R2,Validation MAPE (%),Test RMSE,Test MAE,Test R2,Test MAPE (%)
bmw group,2.1026593930012667,1.6134984911967478,0.9826681815292221,2.967270381669332,12.276379743147281,10.02029161867888,-0.6435095471600063,9.138704048306039,7.00806847809944,5.311413862766364,0.6108944226681335,5.623015108794407
chipotle,24.72991138766387,17.15683362084369,0.9971919337740189,6.0153309028599375,85.52987180251567,62.23700727042505,0.8430414066424429,3.0540550619864484,477.14814165092235,321.36658820307065,0.8618971834733367,218.96426146331285
cisco,0.9167746828297111,0.7005664911521283,0.9949887457018639,3.954724869216207,0.974655441667915,0.7392275524541798,0.8879290526224799,1.4750581765660609,1.6591678946290398,1.2594760974664336,0.9230086464832243,2.215491749506541
coinbase,19.81314644224592,16.60160743877256,0.9553858972925421,18.88785511599518,15.140057738757042,13.234900188848439,0.6998018214246551,19.34877138786707,31.40057647414412,25.397473699759438,0.5592576114246564,11.800909420524398
colgate palmolive,0.9057307169104089,0.6466715254886068,0.9981457276681279,1.8562728896611365,1.2167306358037975,0.9437754679534395,0.8069642142419378,1.2588678071174375,10.433533370645009,9.537292160912958,-2.0484637267387757,9.96298431687212
costco,6.451705049121846,4.230105349196383,0.9975756491866141,7.059852798169837,21.607557016186842,16.34676660465289,0.7216067484890145,2.98356767240865,296.53069995922965,280.9773129767772,-8.017562175361803,31.04387607087989
crocs,2.073791426016151,1.258348730226878,0.9953832089693185,7.206445778991691,4.990808802258257,3.7223778575784547,0.901153077855366,3.4520308801360073,4.820586605274277,3.6337742431001514,0.9312895239175951,3.099225898985494
delta air lines,1.2069771923443877,0.9259149691530766,0.9950417791349172,5.097555819836157,0.9009443913153169,0.711506083041807,0.9610948819799032,1.857705315503426,2.4520615704920967,1.9059352375449934,0.9233928693112566,3.5732573578276576
fedex,4.321555625513021,3.2521888415018716,0.9955124304516049,3.556510901456881,6.227319156579828,4.347069562491726,0.9202205651615807,1.8654212931753404,7.495706234418126,5.1348234645983295,0.9083444713241415,1.9386901101735239
foot locker,1.4432803639526979,1.1231194398342035,0.9921937599414159,9.997118355990468,1.802666603574252,1.25957274135155,0.9590208863177293,4.878341519057381,1.762627205141354,1.161100367601005,0.8837575353287679,5.512965081187668
google,1.685132796293065,1.1977481667235204,0.9976802124467934,7.092555493623033,3.3112989797386083,2.5777996401243572,0.951224360067709,2.1767394193206147,19.756268512989887,16.978431501937784,-0.6141688203391578,9.639966865283633
hershey company,3.910735257150885,2.736462081213916,0.9941468520463597,5.485451079677859,14.371408082069452,11.762117288880427,0.7543701431567742,5.270989451642782,13.908810939617682,12.011546709150544,0.09803530764571322,6.495576414268644
hilton,3.0181613834231915,2.1626072132124077,0.9915016642255827,2.728303485425454,6.818434472958109,4.368729542877714,0.5997959268211677,2.727443475782458,67.86791559884452,64.91508763498037,-9.231862658745142,28.134182668527814
honda,0.4785005969676984,0.358177954507882,0.9926720204796545,1.6344770163886642,0.5374587466318378,0.42541684942730407,0.9679385106198782,1.413602347054797,0.6642175041045453,0.500802149947401,0.9532980839575598,1.635956812744645
johnson & johnson,2.1894143503127146,1.7355861686949754,0.9974272473539564,3.117952686809416,6.104875762934208,3.820599519753758,0.2017663609314172,2.36944725316622,3.4831331957115346,2.8350630355755073,0.7342200521853129,1.8048207784950028
jpmorgan chase & co,1.8282254042806432,1.2968780320300382,0.9975766577324477,3.7757928621725876,2.9052020682573936,2.2226147229158424,0.905631244693424,1.5555243024449026,43.61826269330517,37.88313037812398,-1.5577970525720164,16.16670392912469
logitech,1.2443848462741398,0.8261391661353849,0.9972156179860555,5.26488092419989,2.243472898839319,1.6970265760260106,0.9595624775555504,2.553858264129505,2.922215452425095,2.2680122015988022,0.8350506129825402,2.614963862557121
lvmh,2.676179822353528,2.0595580295152383,0.995659636035597,7.878603919324006,16.666938485161406,13.938286991442665,-0.029372560487776367,7.775938426737938,14.55079621513867,12.947385386416787,0.439256929327867,8.942065348186883
marriott,2.1975999759159865,1.5109183976655194,0.9977068698645025,4.3706915570272775,12.385628633651683,10.067509775926288,0.4552103505133438,5.119081968825392,56.99905321697916,54.303633886591264,-5.728952025659339,21.06727186441005
mastercard,5.718211971754181,3.847980899055179,0.9976709703807671,9.455772523799423,12.921456459656957,10.73121713887791,0.5898460241645833,2.7060347016314226,88.63274415368655,82.17450302683247,-3.7313657632793076,16.089706254288522
mcdonald's,2.898150158494456,2.05462177173181,0.99830092702541,4.853987531436221,13.120037727432075,11.646047407061737,0.12398361585482776,4.132656047046221,21.14520988817774,18.611189837231063,-0.25707559235587785,6.28384351683292
microsoft,10.072968694581341,6.131240522374069,0.9827190559829003,10.65961005312641,19.850587417616552,16.12352382482859,0.7064311569591879,5.2210094401263945,83.86773254252749,82.35107182208156,-15.518460224384718,19.570630514429176
netflix,8.202845186289231,5.064885267510486,0.9976114755089475,47.844686403204584,12.252347460544051,9.058006318812629,0.9477464886293161,2.2870369847205367,140.44421770409713,97.3785460307336,0.31680035482020896,10.570865502203775
nike,2.2869471597210493,1.7642797151540437,0.99674694295125,14.934111451222815,3.4478067678102664,2.409751956472919,0.8792795138712415,2.210430845167516,3.4348112781587723,2.5111691639685505,0.9222003101290474,3.215842108447885
nintendo,0.2637880974988129,0.1910073971317575,0.994892980095622,3.630419498790717,0.17972522034428942,0.14033917249259295,0.9331972913557146,1.2971287379897274,0.9354680632153464,0.6665470543808825,0.8249715075301423,4.093248699565322
nordstrom,1.1750517625767065,0.8796179138449276,0.9936392694021468,4.584269405292221,1.0023370928191824,0.7540531601080914,0.8640652262697555,4.44788356260883,0.6208050987624628,0.4563826659109474,0.9033915738125584,2.1187101049784496
nvidia,3.827367899746593,1.8172777263100413,0.9955447189392096,22.94476939958394,89.00528964472393,67.41096369425456,0.6856703311837211,45.01074860056798,11.102966629945357,8.603876473391868,0.7325268852881326,8.577956876166363
peloton,5.031704184963011,3.749563805537649,0.9874110160454496,10.784898623328113,5.031790282325406,4.616047076535124,-1.9997289186484308,67.72720826088457,5.668554261316277,4.962110237301332,-5.870126005736413,109.37154071459723
